ville,pays,lat,lon,timestamp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-06-29T16:00:00+00:00,1,66.24,0.0,0.22,45.46,0.03,0.64,1.09,0.07
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-06-29T17:00:00+00:00,1,68.18,0.0,0.24,44.52,0.03,0.69,1.27,0.07
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-06-29T18:00:00+00:00,1,69.75,0.0,0.26,44.15,0.04,0.76,1.4,0.07
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-06-29T19:00:00+00:00,1,70.68,0.0,0.27,43.73,0.03,0.8,1.45,0.07
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-06-29T20:00:00+00:00,1,71.76,0.0,0.28,43.72,0.03,0.83,1.5,0.07
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-06-29T21:00:00+00:00,1,71.95,0.0,0.28,43.98,0.03,0.84,1.49,0.06
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-06-29T22:00:00+00:00,1,71.58,0.0,0.27,44.45,0.03,0.83,1.45,0.06
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-06-29T23:00:00+00:00,1,71.17,0.0,0.25,44.91,0.03,0.8,1.41,0.07
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-06-30T00:00:00+00:00,1,70.92,0.0,0.24,45.32,0.03,0.78,1.39,0.08
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-06-30T01:00:00+00:00,1,70.07,0.0,0.23,46.14,0.03,0.75,1.36,0.09
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-06-30T02:00:00+00:00,1,69.55,0.0,0.22,46.77,0.03,0.73,1.32,0.1
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-06-30T03:00:00+00:00,1,69.3,0.0,0.22,47.23,0.03,0.72,1.27,0.12
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-06-30T04:00:00+00:00,1,69.61,0.0,0.24,47.41,0.04,0.74,1.29,0.14
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-06-30T05:00:00+00:00,1,69.79,0.02,0.25,47.58,0.04,0.75,1.31,0.16
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-06-30T06:00:00+00:00,1,69.63,0.04,0.2,47.97,0.04,0.78,1.35,0.14
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-06-30T07:00:00+00:00,1,65.45,0.02,0.11,51.16,0.03,0.64,1.14,0.07
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-06-30T08:00:00+00:00,1,64.29,0.02,0.08,50.92,0.03,0.67,1.2,0.07
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-06-30T09:00:00+00:00,1,63.72,0.01,0.07,49.99,0.03,0.7,1.27,0.08
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-06-30T10:00:00+00:00,1,63.27,0.01,0.07,51.21,0.03,0.69,1.22,0.07
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-06-30T11:00:00+00:00,1,62.87,0.01,0.07,51.18,0.03,0.68,1.17,0.07
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-06-30T12:00:00+00:00,1,62.66,0.01,0.07,50.78,0.03,0.67,1.16,0.06
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-06-30T13:00:00+00:00,1,63.43,0.01,0.09,50.01,0.03,0.67,1.22,0.07
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-06-30T14:00:00+00:00,1,64.77,0.01,0.16,48.3,0.03,0.69,1.36,0.09
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-06-30T15:00:00+00:00,1,66.39,0.0,0.23,47.1,0.03,0.78,1.52,0.1
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-06-30T16:00:00+00:00,1,67.72,0.0,0.28,45.24,0.04,0.89,1.73,0.12
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-06-30T17:00:00+00:00,1,70.25,0.0,0.32,43.77,0.05,1.02,1.99,0.14
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-06-30T18:00:00+00:00,1,72.41,0.0,0.34,42.95,0.05,1.13,2.2,0.15
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-06-30T19:00:00+00:00,1,73.28,0.0,0.36,42.18,0.06,1.19,2.31,0.18
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-06-30T20:00:00+00:00,1,73.84,0.0,0.36,42.54,0.06,1.2,2.33,0.2
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-06-30T21:00:00+00:00,1,73.3,0.0,0.34,43.22,0.06,1.17,2.24,0.21
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-06-30T22:00:00+00:00,1,72.15,0.0,0.3,43.85,0.06,1.12,2.11,0.21
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-06-30T23:00:00+00:00,1,71.58,0.0,0.28,44.0,0.05,1.08,2.02,0.21
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-01T00:00:00+00:00,1,71.17,0.0,0.27,44.24,0.05,1.05,1.95,0.22
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-01T01:00:00+00:00,1,70.89,0.0,0.27,43.58,0.05,1.03,1.9,0.21
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-01T02:00:00+00:00,1,70.91,0.0,0.28,41.92,0.05,1.04,1.88,0.22
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-01T03:00:00+00:00,1,71.04,0.0,0.29,40.69,0.05,1.05,1.9,0.22
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-01T04:00:00+00:00,1,72.13,0.0,0.35,39.66,0.06,1.08,2.01,0.25
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-01T05:00:00+00:00,1,73.02,0.03,0.38,39.17,0.06,1.12,2.16,0.27
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-01T06:00:00+00:00,1,72.92,0.06,0.3,40.12,0.07,1.17,2.31,0.27
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-01T07:00:00+00:00,1,65.02,0.03,0.12,47.56,0.04,0.92,2.14,0.08
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-01T08:00:00+00:00,1,63.04,0.02,0.07,47.82,0.03,0.95,2.29,0.07
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-01T09:00:00+00:00,1,61.98,0.02,0.06,47.11,0.03,1.03,2.49,0.07
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-01T10:00:00+00:00,1,61.59,0.01,0.04,50.24,0.03,0.9,2.2,0.05
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-01T11:00:00+00:00,1,61.59,0.01,0.04,51.09,0.02,0.8,1.91,0.04
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-01T12:00:00+00:00,1,61.87,0.01,0.05,50.98,0.02,0.82,1.92,0.05
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-01T13:00:00+00:00,1,63.37,0.01,0.08,49.8,0.03,0.92,2.14,0.07
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-01T14:00:00+00:00,1,65.69,0.01,0.16,47.44,0.04,1.09,2.5,0.1
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-01T15:00:00+00:00,1,68.31,0.0,0.26,45.69,0.04,1.29,2.94,0.11
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-01T16:00:00+00:00,1,70.68,0.0,0.34,43.11,0.05,1.54,3.43,0.14
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-01T17:00:00+00:00,1,74.21,0.0,0.41,40.92,0.06,1.83,3.98,0.16
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-01T18:00:00+00:00,1,77.33,0.0,0.45,39.19,0.06,2.11,4.47,0.15
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-01T19:00:00+00:00,1,79.13,0.0,0.48,37.52,0.06,2.34,4.83,0.17
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-01T20:00:00+00:00,1,80.99,0.0,0.49,36.96,0.07,2.54,5.14,0.19
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-01T21:00:00+00:00,1,81.13,0.0,0.47,36.93,0.07,2.64,5.22,0.2
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-01T22:00:00+00:00,1,80.36,0.0,0.44,36.95,0.06,2.62,5.05,0.2
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-01T23:00:00+00:00,1,79.88,0.0,0.41,36.53,0.06,2.59,4.97,0.2
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-02T00:00:00+00:00,1,79.52,0.0,0.4,36.24,0.06,2.55,5.01,0.21
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-02T01:00:00+00:00,1,79.44,0.0,0.39,35.1,0.06,2.54,5.0,0.21
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-02T02:00:00+00:00,1,79.71,0.0,0.41,33.26,0.05,2.56,4.86,0.22
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-02T03:00:00+00:00,1,80.25,0.0,0.44,32.1,0.06,2.58,4.76,0.24
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-02T04:00:00+00:00,1,81.22,0.0,0.51,31.12,0.07,2.58,4.85,0.27
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-02T05:00:00+00:00,1,82.43,0.05,0.54,30.7,0.08,2.54,5.06,0.28
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-02T06:00:00+00:00,1,82.63,0.11,0.43,31.8,0.08,2.5,5.19,0.29
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-02T07:00:00+00:00,1,73.74,0.05,0.19,45.35,0.04,1.69,4.07,0.1
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-02T08:00:00+00:00,1,71.74,0.03,0.11,47.53,0.04,1.55,3.73,0.09
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-02T09:00:00+00:00,1,70.47,0.02,0.08,48.08,0.04,1.53,3.57,0.09
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-02T10:00:00+00:00,1,71.62,0.01,0.05,58.16,0.03,1.1,2.35,0.07
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-02T11:00:00+00:00,2,72.13,0.01,0.05,61.11,0.03,0.98,1.92,0.07
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-02T12:00:00+00:00,2,72.55,0.01,0.06,60.96,0.03,1.01,1.9,0.07
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-02T13:00:00+00:00,1,74.62,0.03,0.14,57.83,0.04,1.1,2.05,0.11
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-02T14:00:00+00:00,1,77.85,0.02,0.33,53.07,0.05,1.22,2.3,0.17
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-02T15:00:00+00:00,1,81.66,0.0,0.57,49.41,0.07,1.37,2.58,0.24
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-02T16:00:00+00:00,1,84.69,0.0,0.7,45.75,0.08,1.53,2.9,0.31
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-02T17:00:00+00:00,1,88.58,0.0,0.78,42.85,0.09,1.73,3.27,0.37
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-02T18:00:00+00:00,1,91.51,0.0,0.79,40.77,0.1,1.89,3.56,0.39
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-02T19:00:00+00:00,1,92.75,0.0,0.78,38.69,0.1,2.02,3.78,0.38
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-02T20:00:00+00:00,1,94.55,0.0,0.79,36.68,0.1,2.15,3.96,0.36
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-02T21:00:00+00:00,1,94.8,0.0,0.78,34.73,0.08,2.2,3.96,0.31
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-02T22:00:00+00:00,1,93.59,0.0,0.74,32.81,0.07,2.2,3.83,0.29
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-02T23:00:00+00:00,1,92.96,0.0,0.7,31.75,0.07,2.21,3.77,0.29
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-03T00:00:00+00:00,1,92.5,0.0,0.67,31.25,0.07,2.24,3.75,0.3
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-03T01:00:00+00:00,1,91.77,0.0,0.64,31.09,0.07,2.23,3.71,0.31
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-03T02:00:00+00:00,1,90.74,0.0,0.62,30.79,0.07,2.22,3.67,0.31
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-03T03:00:00+00:00,1,90.24,0.0,0.62,30.4,0.06,2.21,3.65,0.31
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-03T04:00:00+00:00,1,90.86,0.0,0.7,29.7,0.07,2.22,3.76,0.3
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-03T05:00:00+00:00,1,91.91,0.08,0.71,28.96,0.07,2.21,3.94,0.29
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-03T06:00:00+00:00,1,92.0,0.18,0.54,30.18,0.07,2.27,4.13,0.28
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-03T07:00:00+00:00,1,82.35,0.08,0.24,42.54,0.06,2.07,3.99,0.18
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-03T08:00:00+00:00,1,79.73,0.05,0.14,44.63,0.05,2.16,4.05,0.18
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-03T09:00:00+00:00,1,78.24,0.03,0.11,45.06,0.05,2.32,4.17,0.18
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-03T10:00:00+00:00,1,78.06,0.02,0.08,52.98,0.06,2.43,4.18,0.17
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-03T11:00:00+00:00,1,77.46,0.02,0.08,55.54,0.06,2.46,4.09,0.16
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-03T12:00:00+00:00,1,77.62,0.02,0.09,55.71,0.06,2.55,4.13,0.17
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-03T13:00:00+00:00,1,79.58,0.04,0.19,52.0,0.06,2.66,4.26,0.18
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-03T14:00:00+00:00,1,82.68,0.03,0.42,46.42,0.07,2.81,4.47,0.22
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-03T15:00:00+00:00,1,86.38,0.0,0.72,42.66,0.08,2.97,4.72,0.28
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-03T16:00:00+00:00,1,89.52,0.0,0.89,39.64,0.1,3.12,4.96,0.36
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-03T17:00:00+00:00,1,93.6,0.0,0.98,36.77,0.1,3.31,5.26,0.4
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-03T18:00:00+00:00,1,96.3,0.0,0.99,34.56,0.1,3.47,5.47,0.38
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-03T19:00:00+00:00,1,97.12,0.0,0.94,32.63,0.09,3.55,5.54,0.32
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-03T20:00:00+00:00,1,98.72,0.0,0.93,31.1,0.08,3.65,5.62,0.29
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-03T21:00:00+00:00,1,98.94,0.0,0.91,29.66,0.07,3.71,5.6,0.26
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-03T22:00:00+00:00,1,97.97,0.0,0.85,28.6,0.07,3.71,5.51,0.27
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-03T23:00:00+00:00,1,97.65,0.0,0.81,28.93,0.07,3.75,5.5,0.32
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-04T00:00:00+00:00,1,97.71,0.0,0.79,29.91,0.07,3.79,5.47,0.37
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-04T01:00:00+00:00,1,97.38,0.0,0.76,31.09,0.08,3.8,5.43,0.41
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-04T02:00:00+00:00,1,97.1,0.0,0.75,31.51,0.08,3.81,5.41,0.42
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-04T03:00:00+00:00,1,97.07,0.0,0.75,31.34,0.07,3.82,5.45,0.42
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-04T04:00:00+00:00,1,97.74,0.0,0.81,29.88,0.07,3.82,5.57,0.38
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-04T05:00:00+00:00,1,98.57,0.09,0.79,28.16,0.07,3.78,5.75,0.34
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-04T06:00:00+00:00,1,98.83,0.2,0.6,28.69,0.07,3.82,6.03,0.33
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-04T07:00:00+00:00,1,90.76,0.11,0.32,40.25,0.06,3.58,6.38,0.26
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-04T08:00:00+00:00,1,87.73,0.07,0.21,42.41,0.06,3.6,6.49,0.23
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-04T09:00:00+00:00,1,84.51,0.04,0.15,43.66,0.06,3.55,6.46,0.21
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-04T10:00:00+00:00,1,76.47,0.02,0.07,55.44,0.05,2.97,5.85,0.16
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-04T11:00:00+00:00,1,73.66,0.02,0.06,58.86,0.05,2.73,5.22,0.14
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-04T12:00:00+00:00,1,72.7,0.02,0.07,59.53,0.05,2.66,5.02,0.13
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-04T13:00:00+00:00,1,74.08,0.03,0.15,55.69,0.05,2.73,5.04,0.15
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-04T14:00:00+00:00,1,77.0,0.02,0.34,49.77,0.06,2.88,5.18,0.18
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-04T15:00:00+00:00,1,80.35,0.0,0.57,45.32,0.07,3.05,5.36,0.22
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-04T16:00:00+00:00,1,82.92,0.0,0.69,41.41,0.07,3.2,5.53,0.27
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-04T17:00:00+00:00,1,85.97,0.0,0.73,38.74,0.07,3.4,5.74,0.29
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-04T18:00:00+00:00,1,87.66,0.0,0.69,37.86,0.07,3.57,5.9,0.29
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-04T19:00:00+00:00,1,85.62,0.0,0.52,39.95,0.07,3.64,5.98,0.27
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-04T20:00:00+00:00,1,86.61,0.0,0.48,38.88,0.07,3.8,6.11,0.25
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-04T21:00:00+00:00,1,87.15,0.0,0.46,37.48,0.06,3.93,6.18,0.22
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-04T22:00:00+00:00,1,86.55,0.0,0.43,36.22,0.05,3.99,6.12,0.21
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-04T23:00:00+00:00,1,86.37,0.0,0.4,35.83,0.05,4.04,6.02,0.21
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-05T00:00:00+00:00,1,86.21,0.0,0.38,35.76,0.05,4.06,5.93,0.22
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-05T01:00:00+00:00,1,85.46,0.0,0.35,36.12,0.05,3.96,5.71,0.22
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-05T02:00:00+00:00,1,84.81,0.0,0.33,36.85,0.05,3.8,5.42,0.22
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-05T03:00:00+00:00,1,83.74,0.0,0.32,38.61,0.05,3.57,5.17,0.22
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-05T04:00:00+00:00,1,83.15,0.0,0.31,41.45,0.06,3.33,4.98,0.23
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-05T05:00:00+00:00,1,82.86,0.02,0.32,41.84,0.06,3.2,4.88,0.24
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-05T06:00:00+00:00,1,82.41,0.05,0.24,42.25,0.06,3.1,4.79,0.24
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-05T07:00:00+00:00,1,76.81,0.03,0.11,46.24,0.04,2.76,4.42,0.12
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-05T08:00:00+00:00,1,74.86,0.02,0.07,46.9,0.03,2.7,4.37,0.11
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-05T09:00:00+00:00,1,73.53,0.02,0.06,46.6,0.03,2.73,4.38,0.12
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-05T10:00:00+00:00,1,77.04,0.02,0.06,55.84,0.04,2.98,4.52,0.16
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-05T11:00:00+00:00,1,79.02,0.02,0.07,59.37,0.05,3.13,4.59,0.19
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-05T12:00:00+00:00,1,80.78,0.02,0.09,59.38,0.06,3.26,4.72,0.21
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-05T13:00:00+00:00,1,82.11,0.02,0.13,57.4,0.06,3.35,4.89,0.21
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-05T14:00:00+00:00,1,82.63,0.01,0.22,53.3,0.06,3.44,5.1,0.2
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-05T15:00:00+00:00,1,83.56,0.0,0.34,49.59,0.06,3.55,5.38,0.2
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-05T16:00:00+00:00,1,83.16,0.0,0.39,45.61,0.06,3.61,5.59,0.19
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-05T17:00:00+00:00,1,82.93,0.0,0.38,43.28,0.05,3.67,5.75,0.16
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-05T18:00:00+00:00,1,81.67,0.0,0.34,42.24,0.05,3.63,5.73,0.1
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-05T19:00:00+00:00,1,78.2,0.0,0.28,42.28,0.05,3.33,5.27,0.07
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-05T20:00:00+00:00,1,76.07,0.0,0.26,42.09,0.04,2.94,4.58,0.06
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-05T21:00:00+00:00,1,74.0,0.0,0.24,42.32,0.04,2.57,3.95,0.05
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-05T22:00:00+00:00,1,72.0,0.0,0.22,42.5,0.03,2.29,3.49,0.04
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-05T23:00:00+00:00,1,70.83,0.0,0.21,42.56,0.03,2.08,3.18,0.04
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-06T00:00:00+00:00,1,69.68,0.0,0.2,42.79,0.03,1.89,2.95,0.04
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-06T01:00:00+00:00,1,68.66,0.0,0.19,43.02,0.03,1.71,2.76,0.03
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-06T02:00:00+00:00,1,67.65,0.0,0.18,43.29,0.03,1.56,2.64,0.03
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-06T03:00:00+00:00,1,66.89,0.0,0.17,43.67,0.03,1.48,2.63,0.03
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-06T04:00:00+00:00,1,66.65,0.0,0.19,44.69,0.04,1.41,2.68,0.03
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-06T05:00:00+00:00,1,66.63,0.01,0.2,45.62,0.05,1.36,2.73,0.03
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-06T06:00:00+00:00,1,65.89,0.02,0.19,46.57,0.05,1.29,2.71,0.04
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-06T07:00:00+00:00,1,63.44,0.01,0.14,49.03,0.06,1.15,2.56,0.03
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-06T08:00:00+00:00,1,62.51,0.01,0.1,49.9,0.07,1.08,2.5,0.04
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-06T09:00:00+00:00,1,62.03,0.01,0.07,50.53,0.07,1.0,2.36,0.04
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-06T10:00:00+00:00,1,62.19,0.01,0.06,52.66,0.07,0.92,2.16,0.04
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-06T11:00:00+00:00,1,62.48,0.01,0.06,53.56,0.07,0.93,2.05,0.04
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-06T12:00:00+00:00,1,63.2,0.01,0.06,54.25,0.07,0.92,1.92,0.04
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-06T13:00:00+00:00,1,65.33,0.01,0.09,55.08,0.08,0.94,1.83,0.05
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-06T14:00:00+00:00,1,68.79,0.01,0.15,55.95,0.09,1.02,1.89,0.07
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-06T15:00:00+00:00,1,73.36,0.0,0.21,57.25,0.1,1.18,2.13,0.08
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-06T16:00:00+00:00,1,77.61,0.0,0.25,57.81,0.11,1.42,2.5,0.09
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-06T17:00:00+00:00,1,82.0,0.0,0.29,58.64,0.12,1.68,2.91,0.11
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-06T18:00:00+00:00,1,83.63,0.0,0.33,58.62,0.12,1.81,3.14,0.11
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-06T19:00:00+00:00,1,81.57,0.0,0.34,57.16,0.11,1.77,3.13,0.1
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-06T20:00:00+00:00,1,78.61,0.0,0.33,55.34,0.09,1.65,3.04,0.07
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-06T21:00:00+00:00,1,75.11,0.0,0.29,53.81,0.08,1.44,2.78,0.05
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-06T22:00:00+00:00,1,71.96,0.0,0.25,52.55,0.06,1.19,2.43,0.03
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-06T23:00:00+00:00,1,69.91,0.0,0.21,51.79,0.05,1.01,2.14,0.03
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-07T00:00:00+00:00,1,68.47,0.0,0.19,51.13,0.05,0.91,1.96,0.02
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-07T01:00:00+00:00,1,67.38,0.0,0.16,50.63,0.04,0.86,1.82,0.02
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-07T02:00:00+00:00,1,66.51,0.0,0.15,50.34,0.04,0.84,1.74,0.02
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-07T03:00:00+00:00,1,65.78,0.0,0.14,50.18,0.04,0.83,1.67,0.02
Fianarantsoa,Madagascar,-21.4536,47.0854,2026-07-07T04:00:00+00:00,1,65.36,0.0,0.15,49.92,0.04,0.84,1.7,0.02
